document_title	date	issue_name_from_titles	cluster_id	category
기름값 3주째 하락…경유, 5개월 만에 1,400원대	20250531	유가 변동성 및 OPEC+ 증산 정책	0	경제 일반
“우박 피해 농작물 철저한 사후관리 필요”	20250531	농업 재난 및 피해 복구 지원	50	경제 일반
‘구제역 청정지역’ 국제 인증 획득…“축산물 수출 기대”	20250531	소비 위축 및 해외 지출 증가	27	경제 일반
'월 500만원' 간병지옥, 해소에 연 15조원? 중증환자 집중 1조~6조원 충분 분석	20250531	출산율 반등 및 육아 지원 정책	12	경제 일반
백종원, 활동 중단 3주 만에 유튜브 '새 영상'	20250531	백종원 위기 및 상생 노력	2	경제 일반
관세 내려도 '0%대' 성장 전망...인하 속도 조절 왜?	20250531	저성장 및 금리 인하 정책	31	경제 일반
은행 결제-송금 대체 수단으로 주목… 330조 시장으로 성장	20250531	스테이블코인 및 통화주권 논쟁	39	경제 일반
심상찮은 계란값… 5개월새 17% 올라	20250531	농산물 가격 변동 및 수급 불안정	49	경제 일반
충북농기원, 표고버섯 ‘다온고’ 품종 보호 출원	20250531	농산물 가격 변동 및 수급 불안정	49	경제 일반
日 '수의계약 방출' 비축미 마트 매장서 첫 판매 (종합)	20250531	농산물 가격 변동 및 수급 불안정	49	경제 일반
日 '수의계약 방출' 비축미 마트 매장서 첫 판매	20250531	농산물 가격 변동 및 수급 불안정	49	경제 일반
창원 시내버스 파업 역대 최장 4일째…준공영제 취지 무색	20250531	시내버스 파업 및 노사 갈등	16	경제 일반
軍, 초계기 추락사고 규명 '민관군 합동조사위' 출범	20250531	지반침하 및 건설안전 강화 대책	15	경제 일반
美·中 제네바 합의 줄타기에…뉴욕증시, 혼조 마감[데일리국제금융시장]	20250531	코스피 변동성 및 미중 무역협상 영향	35	경제 일반
10개월 만에 돌아온 반가운 외국인…순매수 종목 따라 사볼까	20250531	코스피 변동성 및 미중 무역협상 영향	35	경제 일반
“어젯밤 남몰래 검색한 그 단어, 당신의 진짜 욕망일 것”[허진석의 톡톡 스타트업]	20250531	인공지능 혁신과 산업 적용	19	경제 일반
[다음주 경제일정] 새 정부의 경제정책 방향 발표될까…OECD 0%대 성장률 전망 가능성에도 ‘촉각’	20250531	저성장 및 금리 인하 정책	31	경제 일반
"에르도안 ""무이자 경제 옹호""…고물가 속 저금리 철학 강조"	20250531	저성장 및 금리 인하 정책	31	경제 일반
[다음주 경제] 새정부 경제정책은…OECD 韓성장률 얼마나 낮출까	20250531	저성장 및 금리 인하 정책	31	경제 일반
[금주핫템] VDL 여름겨냥 '쿠션·블러셔'·후아유 'USA 컬렉션'	20250531	소비 위축 및 내수 침체	34	경제 일반
불붙은 통신사 가입 유치 경쟁…SKT 신규가입 재개 언제쯤	20250531	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
주유소 기름값 3주째 소폭 하락‥경유 5개월 만에 1천400원대로	20250531	유가 변동성 및 OPEC+ 증산 정책	0	경제 일반
수출이 이끌고, 내수가 받치는 ‘K 성장공식’ 깨졌다	20250530	저성장 및 금리 인하 정책	31	경제 일반
한은 성장률 전망 ‘0%대 쇼크’… “美 관세 내려도 1% 못 넘겨”	20250530	저성장 및 금리 인하 정책	31	경제 일반
"트럼프 ""금리인하 안하는 건 실수"" vs 파월 ""정치적 고려 안해""(종합)"	20250530	저성장 및 금리 인하 정책	31	경제 일반
소비 감소 '팬데믹 후 최대 수준'…성장률 전망도 0%대	20250530	저성장 및 금리 인하 정책	31	경제 일반
한은, ‘0%대 성장’ 공식화… “올해 1.5→0.8%” 반토막	20250530	저성장 및 금리 인하 정책	31	경제 일반
한국은행도 0.8%로 낮춘 성장률…금리 낮추고 '추가 인하'도 시사	20250530	저성장 및 금리 인하 정책	31	경제 일반
[뉴스in뉴스] 기준금리 2.5%…지금 경제 어떻길래	20250530	저성장 및 금리 인하 정책	31	경제 일반
'0%대 성장' 공식화…기준금리 추가 인하 시사	20250530	저성장 및 금리 인하 정책	31	경제 일반
트럼프-파월 첫 회동…금리 인하 놓고 다시 충돌	20250530	저성장 및 금리 인하 정책	31	경제 일반
'경기 침체'에 금리 또 인하‥가계대출 우려도	20250530	저성장 및 금리 인하 정책	31	경제 일반
한은 “올해 0.8% 성장…기준금리 더 크게 내릴 수도”	20250530	저성장 및 금리 인하 정책	31	경제 일반
"트럼프 만난 파월 ""정치적 고려없이 통화정책 결정할 것"""	20250530	저성장 및 금리 인하 정책	31	경제 일반
[친절한 경제] 또, 또 올랐다…서울 아파트값 '양극화' 심화	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
심사위원도 반했다…바이올린 박수예, 국제 콩쿠르서 1위	20250530	소비 위축 및 내수 침체	34	경제 일반
뉴욕야시장, 초저녁 매출 잡는 신메뉴 도입··· 외식 트렌드 변화에 대응	20250530	소비 위축 및 내수 침체	34	경제 일반
국고채 금리, 추경 경계감에 일제 상승…3년물 2.347%(종합)	20250530	미국 신용등급 강등 및 국채 시장 불안	32	경제 일반
저출생·관광·경제 활성화, 최우선 추진 방안은?	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
고속도로 달리다 타이어 '펑'…한국도로공사, 여름철 운행 전 차량 점검 당부	20250530	지반침하 및 건설안전 강화 대책	15	경제 일반
“10억 짜리 아파트, 전셋값이 8억”…산단 밀집 이 동네, 전세가율 전국 톱 찍었다	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
[고준석의 실전투자]상가 임대료 무작정 올리면 독 될 수 있어	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
8억 원 빌라 있어도 공공청약 가능[부동산 빨간펜]	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
“충북 주간 아파트값 하락→보합 전환”	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
대구 아파트 가격 79주 연속 하락	20250530	부동산 시장 양극화 및 규제 강화	48	경제 일반
현대차 정몽구재단, 사회문제 해결 '임팩트 스타트업' 20팀 선정	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
[게시판] 제주항공, 중고등학생 대상 객실승무원 직무 교육	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
청년들 직장 적응 위해…음성군, ‘직장 적응 지원사업’ 추진	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
경기도 50개 대학 ‘지역혁신 허브’로 훨훨···RISE 대학 최종 선정	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
해양수산 창업 콘테스트… 사업화·투자 유치 등 뒷받침	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
바닷길 데이터화… 해양교통 정보 ‘한눈에’	20250530	지반침하 및 건설안전 강화 대책	15	경제 일반
"누가 돼도 '5인 미만 사업장에 근로기준법 확대'...""자영업 현실 모른다"""	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
[게시판] 태광산업·대한화섬, '2025 산업안전 도전골든벨'	20250530	지반침하 및 건설안전 강화 대책	15	경제 일반
글로벌 분리막 출하량 80%는 중국 업체 점유…한일은 정체	20250530	배터리 기술 경쟁 및 시장 점유율 변화	17	경제 일반
"제주, 구제역 청정지로 인정…""축산물 수출발판 마련"""	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
세계동물보건기구, 제주도 ‘구제역 백신접종 청정지역’ 인정	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
10∼20% 캐시백 적용되는 옥천군 '향수OK카드' 인기몰이	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
제주도, 구제역 백신접종 청정지역 지위 인정	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
5월 황금연휴, 부산 민간 소비 ‘감소’	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
[게시판] 롯데바이오로직스, 월드 ADC 아시아·바이오 USA 참가	20250530	소비 위축 및 내수 침체	34	경제 일반
배터리 특허 전쟁 한국, 중국에 첫 승소…LG “무임승차 제동” 성과	20250530	배터리 기술 경쟁 및 시장 점유율 변화	17	경제 일반
코트라, 국제해양방위산업전서 수출상담회…K-해양방산 지원	20250530	통상 리스크 및 관세 대응	43	경제 일반
"우즈벡 한인 3세 기업인 ""K-뷰티, 세계에 영향 줄 때 가장 뿌듯"""	20250530	소비 위축 및 내수 침체	34	경제 일반
신세계라이브쇼핑도 명품 전문관 개설…250여개 브랜드 입점	20250530	소비 위축 및 내수 침체	34	경제 일반
[게시판] 산업부, 통상법무정책 제9호 발간	20250530	통상 리스크 및 관세 대응	43	경제 일반
진교동찜닭, 쯔양과 함께한 저당식 신메뉴 ‘제로슈가찜닭세트’ 공개	20250530	소비 위축 및 내수 침체	34	경제 일반
모기 기피 브랜드 ‘모키토’, 올리브영 온·오프라인 동시 입점	20250530	소비 위축 및 내수 침체	34	경제 일반
식품광고 블루칩 추성훈…음료부터 라면·햄까지	20250530	소비 위축 및 내수 침체	34	경제 일반
넥슨 ‘블루 아카이브’, 무신사와 컬래버레이션	20250530	소비 위축 및 내수 침체	34	경제 일반
푸라닭도 웃고 ‘맛피아’도 웃겠네…‘나폴리 투움바’ 품귀 지속	20250530	소비 위축 및 내수 침체	34	경제 일반
"6성급 크루즈 영일만항 입항…포항시 ""크루즈 기항 확대"""	20250530	소비 위축 및 해외 지출 증가	27	경제 일반
"W컨셉, 최대 규모 '더블유위크'…""1천600억원치 물량 푼다"""	20250530	소비 위축 및 내수 침체	34	경제 일반
천안시, 7월부터 '개인형 이동장치 지정 주차제' 시행	20250530	지반침하 및 건설안전 강화 대책	15	경제 일반
한은 '0%대' 저성장 공식화…연내 기준금리 1~2회 더 내릴 듯 [Pick코노미]	20250530	저성장 및 금리 인하 정책	31	경제 일반
경기도, 올해 21억원 들여 16개 시군 1천80㎞ 지반 탐사	20250530	지반침하 및 건설안전 강화 대책	15	경제 일반
에쓰오일 신입사원, 자원봉사 첫 걸음	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
"트럼프, 연준 의장 백악관으로 불러내 ""금리 인하하라"""	20250530	저성장 및 금리 인하 정책	31	경제 일반
고공행진 ‘제로’ 시장…생산액 20% 늘고 품목 수 2배로	20250530	소비 위축 및 내수 침체	34	경제 일반
삼성스토어 광천, 6월 13일 확장 개점… 매장 규모 키우고 혜택확대	20250530	소비 위축 및 내수 침체	34	경제 일반
[방송소식] 채널A 토일드라마 '여행을 대신해 드립니다' 8월 방영	20250530	소비 위축 및 내수 침체	34	경제 일반
“이동도 스타일도 놓치지 않았다”… 부가부 ‘버터플라이 2’, 성수동에서 글로벌 첫 공개	20250530	소비 위축 및 내수 침체	34	경제 일반
국세수입 4월까지 예산 대비 37.2%…경기 악화로 올해도 결손 우려	20250530	저성장 및 금리 인하 정책	31	경제 일반
충북 출생아 13.1%↑…“증가 폭 14년 만에 최대”	20250530	출산율 반등 및 육아 지원 정책	12	경제 일반
"국힘 ""디지털자산 진흥 위해 美 협력 모색…제도적 지원 나선다"""	20250530	스테이블코인 및 통화주권 논쟁	39	경제 일반
"""원화 스테이블코인, 은행만 발행?""…한은 주도권 고수에 정치권·업계 '반발'"	20250530	스테이블코인 및 통화주권 논쟁	39	경제 일반
한은 “올 성장률 0.8%”…기준금리 0.25%P 인하	20250530	스테이블코인 및 통화주권 논쟁	39	경제 일반
"코빗, 웹거래소 UI 개편…""편의성 극대화"""	20250530	스테이블코인 및 통화주권 논쟁	39	경제 일반
라이프-트래블 브랜드 패리티, ‘보그 코리아’ 리빙페어 선정	20250530	소비 위축 및 내수 침체	34	경제 일반
"[속보] 백악관 ""법원의 상호관세 제동은 사법과잉…이미 불복신청"""	20250530	백종원 위기 및 상생 노력	2	경제 일반
아웃백 매장 다시 세자릿수로 늘어…작년 매출은 감소(종합)	20250530	소비 위축 및 내수 침체	34	경제 일반
강원도립대, 청년 로컬크리에이터와 커피 나눔 소통행사 개최	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
에코프로, ‘굿사이클링 캠페인’ 물품 3500점 기부	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
KT, 청년 소상공인 지원 ‘상생 프로젝트’	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
"민주노동당 권영국 후보 ""노후 핵발전소 조기 폐쇄할 것"""	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
소비자원 “정수기 렌탈, 의무 사용기간 지나도 비용 발생… 주의 당부”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
"""정수기 렌탈 의무 사용기간 지나도 비용 부담…주의해야"""	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
“티메프 상품권·해피머니 발행자 환불 책임 인정”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
"""티메프·해피머니 상품권 피해 소비자에 환급해야"""	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
"하준경 “이재명 경제정책…성장 열쇠인 기업 혁신에 집중지원"""	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"""티메프·해피머니 상품권 피해 소비자에 환급해야"""	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
“티메프·해피머니 상품권 피해, 발행자 책임 인정”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
"권영국 후보 ""제조업 재활성화·일자리 창출해야 경남 생존"""	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
SK 나무엑스, 버그바운티 프로그램… “운영 통해 보안 강화”	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
"""스팸 뿌리 뽑자"" 문자사업자 등록요건 강화‥위반 시 처분"	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
불법 스팸 방치 상습 사업자, 시장에서 쫓겨난다	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
[게시판] 유명섭 에어프레미아 대표, 정비 현장에 혹서기 지원물품 전달	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
유명섭 에어프레미아 대표, 정비 현장에 혹서기 지원물품 전달	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
SKT 점유율 40% 벽 무너지나…탈SK 가속화	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
2조 원 규모 국가 AI컴퓨팅 센터 구축 사업‥응찰자 없어 '유찰'	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
유실물, 퇴근길 픽업하세요…'또타 유실물 배송서비스' 시작	20250530	사이버 보안 위기 및 개인정보 유출 문제	1	경제 일반
이재명 ‘국세감면 법정한도 준수’, 김문수 ‘70조원 감세’…나라 살림에 미칠 영향은?	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"""티메프·해피머니 상품권 피해 소비자에 환급해야"""	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
분쟁조정위 “티메프 사태, 발행자가 환급 책임져야”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
“정수기 렌탈 의무 사용기간 지나도 비용 부담 피해주의보”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
작년 중앙정부 채무 1천141조2천억…1년 새 48조7천억 증가(종합)	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"""국민연금 개정, 저소득층 삼중 부담 초래…수평적 형평성 악화"""	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
여성가족부 운명은? ①부총리급 격상②성평등부 확대③폐지로 확 갈린다[H공약체크]	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
<알립니다> 6월 25일 문화금융리포트 2025-초고령시대, 노후 대비와 연금의 역할	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
노동부 창원지청, 임금 체불에도 출석불응 사업주 체포	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
[연합뉴스 이 시각 헤드라인] - 18:00	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
지난해 중앙정부 채무 1141조 돌파…1년 새 48.7조 증가	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
“이런 대선 처음, 국회 그냥 없애라”	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
“경기침체 국면 진입 단계… 그야말로 적극 재정이 필요할 때”	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
“티메프·해피머니 상품권 피해 소비자 환급해야”	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
감사원, 작년 국가결산검사 국회 제출…5.7조 오류 확인	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
[북스&] 왜 '선의의 정책'이 서민을 더 힘들게 할까	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"""티메프·해피머니 상품권 피해 발행사가 환급 책임""(종합)"	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
"""정수기 렌탈 의무 사용기간 지나도 비용 부담…주의해야"""	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
기재부, 6월 개인투자용 국채 1천400억 원 발행	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
정수기 렌탈, 의무 사용기간 뒤 해지해도 비용 청구…소비자 불만↑	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
[연합뉴스 이 시각 헤드라인] - 14:30	20250530	소비자 보호 및 환불 분쟁	4	경제 일반
[사설] “AI정책수석” “기업민원수석”…말 아닌 경제 살리기 실천이 중요	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"장애인·빈곤 공약 없는 이준석···장애계 ""비방할 때만 장애인 언급"" 비판"	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
엠앤씨솔루션 최대주주, 74% 지분 매각 자문사 선정	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
경남도, 첨단소재·모빌리티 중심 3차 기회발전특구 신청	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
日정부, 美와 관세협상 카드로 희토류 협력도 검토	20250530	한미 관세 협상 및 다자무역 체제 논의	22	경제 일반
제주포럼 한·아세안센터 공식 세션	20250530	한미 관세 협상 및 다자무역 체제 논의	22	경제 일반
토론하는 제주포럼 세션 참석자들	20250530	한미 관세 협상 및 다자무역 체제 논의	22	경제 일반
제20회 제주포럼서 '평화 위한 스포츠 역할' 세션	20250530	한미 관세 협상 및 다자무역 체제 논의	22	경제 일반
엑스코 신임 사장에 전춘우 전 코트라 경영부사장 선임	20250530	경영진 교체 및 인사 이동	7	경제 일반
한국바스프 신임 대표이사에 이우석 부사장	20250530	경영진 교체 및 인사 이동	7	경제 일반
김해시 ‘공기액화 저장 플랜트 테스트베드’ 구축	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
"농진청, 코피아 네팔센터 개소…""맞춤형 기술협력"""	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
버리느니 '반값'에 판다‥'유통기한' 임박 구입	20250530	소비 위축 및 내수 침체	34	경제 일반
"웅진컴퍼스, 사우디 교육기업과 손잡았다…""중동시장 입지 강화"""	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
창원시·전기연, 지역 의료기기 산업 활성화에 맞손	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
'태양광 설비' 폭증했는데…내년 봄 '폭탄 전망'에 초비상	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
수자원공사, SK하이닉스에 남강댐 수력발전 친환경 에너지 공급	20250530	에너지 전환 및 신재생 에너지 확대	46	경제 일반
호반, 까리따스 사랑의식당서 배식 봉사… 취약계층 어르신 130명 초청 보양식 대접	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
정몽구재단, 사회문제 해결 '스타트업' 20팀 선정	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
두산연강재단, 고교 장학생에게 5억 원 지원	20250530	사회공헌 및 청년 지원 (홍보 클러스터)	51	경제 일반
UNEP '2025 세계환경의 날' 행사 한국에서…제주서 내달 4∼5일	20250530	한미 관세 협상 및 다자무역 체제 논의	22	경제 일반
기재부, 6월 개인투자용 국채 1천400억원 발행	20250530	재정 건전성 및 국가 부채 관리	40	경제 일반
"DS투자 ""삼성중공업, 하반기 수주 모멘텀 폭발…목표가↑"""	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
1분기 기관투자자 해외증권 투자잔액 101억弗 증가..‘저가매수’ 영향	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
삼성중공업, 하반기 수주 호조 전망에 '52주 신고가'(종합)	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
"아리스 ""인터로조, 유럽·미국 진출로 중장기 실적 성장 기대"""	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
SK하이닉스 올해 임협 시작…기술사무직 노조, 임금 8.25%↑ 요구	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
‘최대실적’ SK하이닉스 임협 시작…기술사무직 노조, 임금 8.25%↑ 요구	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
재도약 앞둔 스킨푸드, 우협 선정 앞두고 막판 고심	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
"라이트하우스캔톤 회장 ""싱가포르 패밀리하우스 성장 업고 10년간 40배 성장"""	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
같은 펀드에 출자했는데 저마다 다른 평가손실…구멍 뚫린 자산관리 [감사로 드러난 공제회 민낯①]	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
‘역대 최대 실적’ 낸 SK하이닉스 기술사무직 노조, 임금 8.25% 인상 요구	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
"웅진, 프리드라이프 인수 시점 연기…""기업결합신고 지연"""	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
"""수익률 극대화"" 개별종목 투자? ""안정적 분산투자"" ETF? [생각이 달라]"	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
1분기 기관 해외증권투자 101억달러↑…美주식 저가매수 등 영향	20250530	해외증권투자 증가 및 유상증자 확대	30	경제 일반
